"episode_id","season_id","franchise_id","judge","judge_type"
"F10S03E03","F10S03","F10","Lily Tomlin","Guest"
"F10S03E03","F10S03","F10","Alessandra Torresani","Guest"
"F10S03E04","F10S03","F10","RuPaul","Main"
"F10S03E04","F10S03","F10","Santino Rice","Main"
"F10S03E04","F10S03","F10","Michelle Visage","Main"
"F10S03E04","F10S03","F10","Billy B","Main"
"F10S03E04","F10S03","F10","Billy B.","Guest"
"F10S03E04","F10S03","F10","La Toya Jackson","Guest"
"F10S03E04","F10S03","F10","Susan Powter","Guest"
"F10S03E05","F10S03","F10","RuPaul","Main"
"F10S03E05","F10S03","F10","Santino Rice","Main"
"F10S03E05","F10S03","F10","Michelle Visage","Main"
"F10S03E05","F10S03","F10","Billy B","Main"
"F10S03E05","F10S03","F10","Billy B","Guest"
"F10S03E05","F10S03","F10","Chloë Sevigny","Guest"
"F10S03E05","F10S03","F10","Debbie Matenopoulos","Guest"
"F10S03E06","F10S03","F10","RuPaul","Main"
"F10S03E06","F10S03","F10","Santino Rice","Main"
"F10S03E06","F10S03","F10","Michelle Visage","Main"
"F10S03E06","F10S03","F10","Billy B","Main"
"F10S03E06","F10S03","F10","Aisha Tyler","Guest"
"F10S03E06","F10S03","F10","Amber Rose","Guest"
"F10S03E07","F10S03","F10","RuPaul","Main"
"F10S03E07","F10S03","F10","Santino Rice","Main"
"F10S03E07","F10S03","F10","Michelle Visage","Main"
"F10S03E07","F10S03","F10","Billy B","Main"
"F10S03E07","F10S03","F10","Billy B.","Guest"
"F10S03E07","F10S03","F10","Eliza Dushku","Guest"
"F10S03E07","F10S03","F10","Sara Rue","Guest"
"F10S03E08","F10S03","F10","RuPaul","Main"
"F10S03E08","F10S03","F10","Santino Rice","Main"
"F10S03E08","F10S03","F10","Michelle Visage","Main"
"F10S03E08","F10S03","F10","Billy B","Main"
"F10S03E08","F10S03","F10","Billy B.","Guest"
"F10S03E08","F10S03","F10","Rita Rudner","Guest"
"F10S03E08","F10S03","F10","Arden Myrin","Guest"
"F10S03E09","F10S03","F10","RuPaul","Main"
"F10S03E09","F10S03","F10","Santino Rice","Main"
"F10S03E09","F10S03","F10","Michelle Visage","Main"
"F10S03E09","F10S03","F10","Billy B","Main"
"F10S03E09","F10S03","F10","Cheryl Tiegs","Guest"
"F10S03E09","F10S03","F10","Johnny Weir","Guest"
"F10S03E10","F10S03","F10","RuPaul","Main"
"F10S03E10","F10S03","F10","Santino Rice","Main"
"F10S03E10","F10S03","F10","Michelle Visage","Main"
"F10S03E10","F10S03","F10","Billy B","Main"
"F10S03E10","F10S03","F10","Jeffrey Moran","Guest"
"F10S03E10","F10S03","F10","Jody Watley","Guest"
"F10S03E10","F10S03","F10","Carmen Electra","Guest"
"F10S03E11","F10S03","F10","RuPaul","Main"
"F10S03E11","F10S03","F10","Santino Rice","Main"
"F10S03E11","F10S03","F10","Michelle Visage","Main"
"F10S03E11","F10S03","F10","Billy B","Main"
"F10S03E11","F10S03","F10","Wayne Brady","Guest"
"F10S03E11","F10S03","F10","Fantasia Barrino","Guest"
"F10S03E12","F10S03","F10","RuPaul","Main"
"F10S03E12","F10S03","F10","Santino Rice","Main"
"F10S03E12","F10S03","F10","Michelle Visage","Main"
"F10S03E12","F10S03","F10","Billy B","Main"
"F10S03E12","F10S03","F10","Mike Ruiz","Guest"
"F10S03E12","F10S03","F10","Margaret Cho","Guest"
"F10S03E12","F10S03","F10","Sharon Osbourne","Guest"
"F10S03E13","F10S03","F10","RuPaul","Main"
"F10S03E13","F10S03","F10","Santino Rice","Main"
"F10S03E13","F10S03","F10","Michelle Visage","Main"
"F10S03E13","F10S03","F10","Billy B","Main"
"F10S03E13","F10S03","F10","Mike Ruiz","Guest"
"F10S03E13","F10S03","F10","La Toya Jackson","Guest"
"F10S03E13","F10S03","F10","Gigi Levangie Grazer","Guest"
"F10S03E15","F10S03","F10","RuPaul","Main"
"F10S03E15","F10S03","F10","Santino Rice","Main"
"F10S03E15","F10S03","F10","Michelle Visage","Main"
"F10S03E15","F10S03","F10","Billy B","Main"
"F10S04E01","F10S04","F10","RuPaul","Main"
"F10S04E01","F10S04","F10","Santino Rice","Main"
"F10S04E01","F10S04","F10","Michelle Visage","Main"
"F10S04E01","F10S04","F10","Billy B","Main"
"F10S04E01","F10S04","F10","Elvira","Guest"
"F10S04E01","F10S04","F10","Mistress of the Dark","Guest"
"F10S04E01","F10S04","F10","Mike Ruiz","Guest"
"F10S04E02","F10S04","F10","RuPaul","Main"
"F10S04E02","F10S04","F10","Santino Rice","Main"
"F10S04E02","F10S04","F10","Michelle Visage","Main"
"F10S04E02","F10S04","F10","Billy B","Main"
"F10S04E02","F10S04","F10","Rick Fox","Guest"
"F10S04E02","F10S04","F10","John Salley","Guest"
"F10S04E03","F10S04","F10","RuPaul","Main"
"F10S04E03","F10S04","F10","Santino Rice","Main"
"F10S04E03","F10S04","F10","Michelle Visage","Main"
"F10S04E03","F10S04","F10","Billy B","Main"
"F10S04E03","F10S04","F10","Amber Riley","Guest"
"F10S04E03","F10S04","F10","Natalie Cole","Guest"
"F10S04E04","F10S04","F10","RuPaul","Main"
"F10S04E04","F10S04","F10","Santino Rice","Main"
"F10S04E04","F10S04","F10","Michelle Visage","Main"
"F10S04E04","F10S04","F10","Billy B","Main"
"F10S04E04","F10S04","F10","Billy B","Guest"
"F10S04E04","F10S04","F10","Nicole Sullivan","Guest"
"F10S04E04","F10S04","F10","Max Mutchnick","Guest"
"F10S04E05","F10S04","F10","RuPaul","Main"
"F10S04E05","F10S04","F10","Santino Rice","Main"
"F10S04E05","F10S04","F10","Michelle Visage","Main"
"F10S04E05","F10S04","F10","Billy B","Main"
"F10S04E05","F10S04","F10","Loretta Devine","Guest"
"F10S04E05","F10S04","F10","Ross Mathews","Guest"
"F10S04E06","F10S04","F10","RuPaul","Main"
"F10S04E06","F10S04","F10","Santino Rice","Main"
"F10S04E06","F10S04","F10","Michelle Visage","Main"
"F10S04E06","F10S04","F10","Billy B","Main"
"F10S04E06","F10S04","F10","Billy B","Guest"
"F10S04E06","F10S04","F10","Kelly Osbourne","Guest"
"F10S04E06","F10S04","F10","Pauley Perrette","Guest"
"F10S04E07","F10S04","F10","RuPaul","Main"
"F10S04E07","F10S04","F10","Santino Rice","Main"
"F10S04E07","F10S04","F10","Michelle Visage","Main"
"F10S04E07","F10S04","F10","Billy B","Main"
"F10S04E07","F10S04","F10","Regina King","Guest"
"F10S04E07","F10S04","F10","Pam Tillis","Guest"
"F10S04E08","F10S04","F10","RuPaul","Main"
"F10S04E08","F10S04","F10","Santino Rice","Main"
"F10S04E08","F10S04","F10","Michelle Visage","Main"
"F10S04E08","F10S04","F10","Billy B","Main"
"F10S04E08","F10S04","F10","Lucian Piane","Guest"
"F10S04E08","F10S04","F10","Pamela Anderson","Guest"
"F10S04E08","F10S04","F10","Jennifer Tilly","Guest"
"F10S04E09","F10S04","F10","RuPaul","Main"
"F10S04E09","F10S04","F10","Santino Rice","Main"
"F10S04E09","F10S04","F10","Michelle Visage","Main"
"F10S04E09","F10S04","F10","Billy B","Main"
"F10S04E09","F10S04","F10","Dan Savage","Guest"
"F10S04E09","F10S04","F10","Jeffrey Moran","Guest"
"F10S04E10","F10S04","F10","RuPaul","Main"
"F10S04E10","F10S04","F10","Santino Rice","Main"
"F10S04E10","F10S04","F10","Michelle Visage","Main"
"F10S04E10","F10S04","F10","Billy B","Main"
"F10S04E10","F10S04","F10","Jesse Tyler Ferguson","Guest"
"F10S04E10","F10S04","F10","Jennifer Love Hewitt","Guest"
"F10S04E11","F10S04","F10","RuPaul","Main"
"F10S04E11","F10S04","F10","Santino Rice","Main"
"F10S04E11","F10S04","F10","Michelle Visage","Main"
"F10S04E11","F10S04","F10","Billy B","Main"
"F10S04E11","F10S04","F10","Rose McGowan","Guest"
"F10S04E11","F10S04","F10","Wynonna Judd","Guest"
"F10S04E13","F10S04","F10","RuPaul","Main"
"F10S04E13","F10S04","F10","Santino Rice","Main"
"F10S04E13","F10S04","F10","Michelle Visage","Main"
"F10S04E13","F10S04","F10","Billy B","Main"
"F10S05E01","F10S05","F10","RuPaul","Main"
"F10S05E01","F10S05","F10","Santino Rice","Main"
"F10S05E01","F10S05","F10","Michelle Visage","Main"
"F10S05E01","F10S05","F10","Camille Grammer","Guest"
"F10S05E01","F10S05","F10","Mike Ruiz","Guest"
"F10S05E02","F10S05","F10","RuPaul","Main"
"F10S05E02","F10S05","F10","Santino Rice","Main"
"F10S05E02","F10S05","F10","Michelle Visage","Main"
"F10S05E02","F10S05","F10","Kristen Johnston","Guest"
"F10S05E02","F10S05","F10","Juliette Lewis","Guest"
"F10S05E03","F10S05","F10","RuPaul","Main"
"F10S05E03","F10S05","F10","Santino Rice","Main"
"F10S05E03","F10S05","F10","Michelle Visage","Main"
"F10S05E03","F10S05","F10","Coco Austin","Guest"
"F10S05E03","F10S05","F10","Paulina Porizkova","Guest"
"F10S05E04","F10S05","F10","RuPaul","Main"
"F10S05E04","F10S05","F10","Santino Rice","Main"
"F10S05E04","F10S05","F10","Michelle Visage","Main"
"F10S05E04","F10S05","F10","Chaz Bono","Guest"
"F10S05E04","F10S05","F10","Travis Wall","Guest"
"F10S05E05","F10S05","F10","RuPaul","Main"
"F10S05E05","F10S05","F10","Santino Rice","Main"
"F10S05E05","F10S05","F10","Michelle Visage","Main"
"F10S05E05","F10S05","F10","Julie Brown","Guest"
"F10S05E05","F10S05","F10","Downtown Julie Brown","Guest"
"F10S05E06","F10S05","F10","RuPaul","Main"
"F10S05E06","F10S05","F10","Santino Rice","Main"
"F10S05E06","F10S05","F10","Michelle Visage","Main"
"F10S05E06","F10S05","F10","La Toya Jackson","Guest"
"F10S05E06","F10S05","F10","The Pointer Sisters","Guest"
"F10S05E07","F10S05","F10","RuPaul","Main"
"F10S05E07","F10S05","F10","Santino Rice","Main"
"F10S05E07","F10S05","F10","Michelle Visage","Main"
"F10S05E07","F10S05","F10","Leslie Jordan","Guest"
"F10S05E07","F10S05","F10","Jeffrey Moran","Guest"
"F10S05E08","F10S05","F10","RuPaul","Main"
"F10S05E08","F10S05","F10","Santino Rice","Main"
"F10S05E08","F10S05","F10","Michelle Visage","Main"
"F10S05E08","F10S05","F10","Aubrey O'Day","Guest"
"F10S05E08","F10S05","F10","Joan Van Ark","Guest"
"F10S05E09","F10S05","F10","RuPaul","Main"
"F10S05E09","F10S05","F10","Santino Rice","Main"
"F10S05E09","F10S05","F10","Michelle Visage","Main"
"F10S05E09","F10S05","F10","María Conchita Alonso","Guest"
"F10S05E09","F10S05","F10","Jamie-Lynn Sigler","Guest"
"F10S05E10","F10S05","F10","RuPaul","Main"
"F10S05E10","F10S05","F10","Santino Rice","Main"
"F10S05E10","F10S05","F10","Michelle Visage","Main"
"F10S05E10","F10S05","F10","Clinton Kelly","Guest"
"F10S05E10","F10S05","F10","George Kotsiopoulos","Guest"
"F10S05E11","F10S05","F10","RuPaul","Main"
"F10S05E11","F10S05","F10","Santino Rice","Main"
"F10S05E11","F10S05","F10","Michelle Visage","Main"
"F10S05E11","F10S05","F10","Marg Helgenberger","Guest"
"F10S05E11","F10S05","F10","Bob Mackie","Guest"
"F10S05E12","F10S05","F10","RuPaul","Main"
"F10S05E12","F10S05","F10","Santino Rice","Main"
"F10S05E12","F10S05","F10","Michelle Visage","Main"
"F10S06E01","F10S06","F10","RuPaul","Main"
"F10S06E01","F10S06","F10","Santino Rice","Main"
"F10S06E01","F10S06","F10","Michelle Visage","Main"
"F10S06E01","F10S06","F10","Adam Lambert","Guest"
"F10S06E01","F10S06","F10","Mike Ruiz","Guest"
"F10S06E02","F10S06","F10","RuPaul","Main"
"F10S06E02","F10S06","F10","Santino Rice","Main"
"F10S06E02","F10S06","F10","Michelle Visage","Main"
"F10S06E02","F10S06","F10","Khloe Kardashian","Guest"
"F10S06E03","F10S06","F10","RuPaul","Main"
"F10S06E03","F10S06","F10","Santino Rice","Main"
"F10S06E03","F10S06","F10","Michelle Visage","Main"
"F10S06E03","F10S06","F10","Lena Headey","Guest"
"F10S06E03","F10S06","F10","Linda Blair","Guest"
"F10S06E04","F10S06","F10","RuPaul","Main"
"F10S06E04","F10S06","F10","Santino Rice","Main"
"F10S06E04","F10S06","F10","Michelle Visage","Main"
"F10S06E04","F10S06","F10","Lucian Piane","Guest"
"F10S06E04","F10S06","F10","Sheryl Lee Ralph","Guest"
"F10S06E05","F10S06","F10","RuPaul","Main"
"F10S06E05","F10S06","F10","Santino Rice","Main"
"F10S06E05","F10S06","F10","Michelle Visage","Main"
"F10S06E05","F10S06","F10","Gillian Jacobs","Guest"
"F10S06E05","F10S06","F10","Heather McDonald","Guest"
"F10S06E06","F10S06","F10","RuPaul","Main"
"F10S06E06","F10S06","F10","Santino Rice","Main"
"F10S06E06","F10S06","F10","Michelle Visage","Main"
"F10S06E06","F10S06","F10","Eve","Guest"
"F10S06E06","F10S06","F10","Trina","Guest"
"F10S06E07","F10S06","F10","RuPaul","Main"
"F10S06E07","F10S06","F10","Santino Rice","Main"
"F10S06E07","F10S06","F10","Michelle Visage","Main"
"F10S06E07","F10S06","F10","Leah Remini","Guest"
"F10S06E07","F10S06","F10","Lainie Kazan","Guest"
"F10S06E08","F10S06","F10","RuPaul","Main"
"F10S06E08","F10S06","F10","Santino Rice","Main"
"F10S06E08","F10S06","F10","Michelle Visage","Main"
"F10S06E08","F10S06","F10","Bruce Vilanch","Guest"
"F10S06E08","F10S06","F10","Jaime Pressly","Guest"
"F10S06E09","F10S06","F10","RuPaul","Main"
"F10S06E09","F10S06","F10","Santino Rice","Main"
"F10S06E09","F10S06","F10","Michelle Visage","Main"
"F10S06E09","F10S06","F10","Chaz Bono","Guest"
"F10S06E09","F10S06","F10","Georgia Holt","Guest"
"F10S06E09","F10S06","F10","Paula Abdul","Guest"
"F10S06E10","F10S06","F10","RuPaul","Main"
"F10S06E10","F10S06","F10","Santino Rice","Main"
"F10S06E10","F10S06","F10","Michelle Visage","Main"
"F10S06E10","F10S06","F10","Neil Patrick Harris","Guest"
"F10S06E10","F10S06","F10","David Burtka","Guest"
"F10S06E11","F10S06","F10","RuPaul","Main"
"F10S06E11","F10S06","F10","Santino Rice","Main"
"F10S06E11","F10S06","F10","Michelle Visage","Main"
"F10S06E11","F10S06","F10","Bob Mackie","Guest"
"F10S06E11","F10S06","F10","Khloe Kardashian","Guest"
"F10S06E12","F10S06","F10","RuPaul","Main"
"F10S06E12","F10S06","F10","Santino Rice","Main"
"F10S06E12","F10S06","F10","Michelle Visage","Main"
"F10S07E01","F10S07","F10","RuPaul","Main"
"F10S07E01","F10S07","F10","Michelle Visage","Main"
"F10S07E01","F10S07","F10","Ross Mathews","Main"
"F10S07E01","F10S07","F10","Carson Kressley","Main"
"F10S07E01","F10S07","F10","Kathy Griffin","Guest"
"F10S07E02","F10S07","F10","RuPaul","Main"
"F10S07E02","F10S07","F10","Michelle Visage","Main"
"F10S07E02","F10S07","F10","Ross Mathews","Main"
"F10S07E02","F10S07","F10","Carson Kressley","Main"
"F10S07E02","F10S07","F10","Jordin Sparks","Guest"
"F10S07E02","F10S07","F10","Olivia Newton-John","Guest"
"F10S07E03","F10S07","F10","RuPaul","Main"
"F10S07E03","F10S07","F10","Michelle Visage","Main"
"F10S07E03","F10S07","F10","Ross Mathews","Main"
"F10S07E03","F10S07","F10","Carson Kressley","Main"
"F10S07E03","F10S07","F10","Mel B","Guest"
"F10S07E03","F10S07","F10","Kat Dennings","Guest"
"F10S07E04","F10S07","F10","RuPaul","Main"
"F10S07E04","F10S07","F10","Michelle Visage","Main"
"F10S07E04","F10S07","F10","Ross Mathews","Main"
"F10S07E04","F10S07","F10","Carson Kressley","Main"
"F10S07E04","F10S07","F10","Jessica Alba","Guest"
"F10S07E04","F10S07","F10","Lucian Piane","Guest"
"F10S07E05","F10S07","F10","RuPaul","Main"
"F10S07E05","F10S07","F10","Michelle Visage","Main"
"F10S07E05","F10S07","F10","Ross Mathews","Main"
"F10S07E05","F10S07","F10","Carson Kressley","Main"
"F10S07E05","F10S07","F10","Isaac Mizrahi","Guest"
"F10S07E06","F10S07","F10","RuPaul","Main"
"F10S07E06","F10S07","F10","Michelle Visage","Main"
"F10S07E06","F10S07","F10","Ross Mathews","Main"
"F10S07E06","F10S07","F10","Carson Kressley","Main"
"F10S07E06","F10S07","F10","Ariana Grande","Guest"
"F10S07E06","F10S07","F10","Merle Ginsberg","Guest"
"F10S07E07","F10S07","F10","RuPaul","Main"
"F10S07E07","F10S07","F10","Michelle Visage","Main"
"F10S07E07","F10S07","F10","Ross Mathews","Main"
"F10S07E07","F10S07","F10","Carson Kressley","Main"
"F10S07E07","F10S07","F10","Michael Urie","Guest"
"F10S07E07","F10S07","F10","Tamar Braxton","Guest"
"F10S07E08","F10S07","F10","RuPaul","Main"
"F10S07E08","F10S07","F10","Michelle Visage","Main"
"F10S07E08","F10S07","F10","Ross Mathews","Main"
"F10S07E08","F10S07","F10","Carson Kressley","Main"
"F10S07E08","F10S07","F10","LeAnn Rimes","Guest"
"F10S07E08","F10S07","F10","Nelsan Ellis","Guest"
"F10S07E09","F10S07","F10","RuPaul","Main"
"F10S07E09","F10S07","F10","Michelle Visage","Main"
"F10S07E09","F10S07","F10","Ross Mathews","Main"
"F10S07E09","F10S07","F10","Carson Kressley","Main"
"F10S07E09","F10S07","F10","Demi Lovato","Guest"
"F10S07E09","F10S07","F10","John Waters","Guest"
"F10S07E10","F10S07","F10","RuPaul","Main"
"F10S07E10","F10S07","F10","Michelle Visage","Main"
"F10S07E10","F10S07","F10","Ross Mathews","Main"
"F10S07E10","F10S07","F10","Carson Kressley","Main"
"F10S07E10","F10S07","F10","Alyssa Milano","Guest"
"F10S07E10","F10S07","F10","Rachael Harris","Guest"
"F10S07E11","F10S07","F10","RuPaul","Main"
"F10S07E11","F10S07","F10","Michelle Visage","Main"
"F10S07E11","F10S07","F10","Ross Mathews","Main"
"F10S07E11","F10S07","F10","Carson Kressley","Main"
"F10S07E11","F10S07","F10","Rebecca Romijn","Guest"
"F10S07E11","F10S07","F10","Santino Rice","Guest"
"F10S07E12","F10S07","F10","RuPaul","Main"
"F10S07E12","F10S07","F10","Michelle Visage","Main"
"F10S07E12","F10S07","F10","Ross Mathews","Main"
"F10S07E12","F10S07","F10","Carson Kressley","Main"
"F10S08E01","F10S08","F10","RuPaul","Main"
"F10S08E01","F10S08","F10","Michelle Visage","Main"
"F10S08E01","F10S08","F10","Ross Mathews","Main"
"F10S08E01","F10S08","F10","Carson Kressley","Main"
"F10S08E01","F10S08","F10","Nicole Richie","Guest"
"F10S08E02","F10S08","F10","RuPaul","Main"
"F10S08E02","F10S08","F10","Michelle Visage","Main"
"F10S08E02","F10S08","F10","Ross Mathews","Main"
"F10S08E02","F10S08","F10","Carson Kressley","Main"
"F10S08E02","F10S08","F10","Ester Dean","Guest"
"F10S08E02","F10S08","F10","Lucian Piane","Guest"
"F10S08E02","F10S08","F10","Jamal Sims","Guest"
"F10S08E03","F10S08","F10","RuPaul","Main"
"F10S08E03","F10S08","F10","Michelle Visage","Main"
"F10S08E03","F10S08","F10","Ross Mathews","Main"
"F10S08E03","F10S08","F10","Carson Kressley","Main"
"F10S08E03","F10S08","F10","Faith Evans","Guest"
"F10S08E03","F10S08","F10","Tasha Smith","Guest"
"F10S08E04","F10S08","F10","RuPaul","Main"
"F10S08E04","F10S08","F10","Michelle Visage","Main"
"F10S08E04","F10S08","F10","Ross Mathews","Main"
"F10S08E04","F10S08","F10","Carson Kressley","Main"
"F10S08E04","F10S08","F10","Debbie Harry","Guest"
"F10S08E04","F10S08","F10","Chris Stein","Guest"
"F10S08E04","F10S08","F10","Lucian Piane","Guest"
"F10S08E05","F10S08","F10","RuPaul","Main"
"F10S08E05","F10S08","F10","Michelle Visage","Main"
"F10S08E05","F10S08","F10","Ross Mathews","Main"
"F10S08E05","F10S08","F10","Carson Kressley","Main"
"F10S08E05","F10S08","F10","Gigi Hadid","Guest"
"F10S08E05","F10S08","F10","Chanel Iman","Guest"
"F10S08E06","F10S08","F10","RuPaul","Main"
"F10S08E06","F10S08","F10","Michelle Visage","Main"
"F10S08E06","F10S08","F10","Ross Mathews","Main"
"F10S08E06","F10S08","F10","Carson Kressley","Main"
"F10S08E06","F10S08","F10","Todrick Hall","Guest"
"F10S08E06","F10S08","F10","Marc Jacobs","Guest"
"F10S08E07","F10S08","F10","RuPaul","Main"
"F10S08E07","F10S08","F10","Michelle Visage","Main"
"F10S08E07","F10S08","F10","Ross Mathews","Main"
"F10S08E07","F10S08","F10","Carson Kressley","Main"
"F10S08E07","F10S08","F10","Thomas Roberts","Guest"
"F10S08E07","F10S08","F10","Vivica A. Fox","Guest"
"F10S08E08","F10S08","F10","RuPaul","Main"
"F10S08E08","F10S08","F10","Michelle Visage","Main"
"F10S08E08","F10S08","F10","Ross Mathews","Main"
"F10S08E08","F10S08","F10","Carson Kressley","Main"
"F10S08E08","F10S08","F10","Amy Sedaris","Guest"
"F10S08E08","F10S08","F10","David Sedaris","Guest"
"F10S08E09","F10S08","F10","RuPaul","Main"
"F10S08E09","F10S08","F10","Michelle Visage","Main"
"F10S08E09","F10S08","F10","Ross Mathews","Main"
"F10S08E09","F10S08","F10","Carson Kressley","Main"
"F10S09E01","F10S09","F10","RuPaul","Main"
"F10S09E01","F10S09","F10","Michelle Visage","Main"
"F10S09E01","F10S09","F10","Ross Mathews","Main"
"F10S09E01","F10S09","F10","Carson Kressley","Main"
"F10S09E01","F10S09","F10","Lady Gaga","Guest"
"F10S09E02","F10S09","F10","RuPaul","Main"
"F10S09E02","F10S09","F10","Michelle Visage","Main"
"F10S09E02","F10S09","F10","Ross Mathews","Main"
"F10S09E02","F10S09","F10","Carson Kressley","Main"
"F10S09E02","F10S09","F10","The B-52's","Guest"
"F10S09E03","F10S09","F10","RuPaul","Main"
"F10S09E03","F10S09","F10","Michelle Visage","Main"
"F10S09E03","F10S09","F10","Ross Mathews","Main"
"F10S09E03","F10S09","F10","Carson Kressley","Main"
"F10S09E03","F10S09","F10","Todrick Hall","Guest"
"F10S09E03","F10S09","F10","Cheyenne Jackson","Guest"
"F10S09E04","F10S09","F10","RuPaul","Main"
"F10S09E04","F10S09","F10","Michelle Visage","Main"
"F10S09E04","F10S09","F10","Ross Mathews","Main"
"F10S09E04","F10S09","F10","Carson Kressley","Main"
"F10S09E04","F10S09","F10","Jeffrey Bowyer-Chapman","Guest"
"F10S09E04","F10S09","F10","Naya Rivera","Guest"
"F10S09E05","F10S09","F10","RuPaul","Main"
"F10S09E05","F10S09","F10","Michelle Visage","Main"
"F10S09E05","F10S09","F10","Ross Mathews","Main"
"F10S09E05","F10S09","F10","Carson Kressley","Main"
"F10S09E05","F10S09","F10","Meghan Trainor","Guest"
"F10S09E05","F10S09","F10","Todrick Hall","Guest"
"F10S09E06","F10S09","F10","RuPaul","Main"
"F10S09E06","F10S09","F10","Michelle Visage","Main"
